,"{pod=""blackbox-node1-prometheus-blackbox-exporter-6d86b6b49c-sb8pw""}","{pod=""blackbox-node2-prometheus-blackbox-exporter-58d4865fdc-pffcn""}","{pod=""blackbox-node3-prometheus-blackbox-exporter-5f7b6d758-kswpr""}","{pod=""blackbox-node4-prometheus-blackbox-exporter-5f89b79b4-r4d7j""}","{pod=""blackbox-node5-prometheus-blackbox-exporter-5cd7c5ccbd-gcrt7""}","{pod=""deployment-deployer-7778b878f9-6vdvf""}","{pod=""deployment-deployer-7778b878f9-878wz""}","{pod=""deployment-optimizer-5ff457c9cc-bk2p5""}","{pod=""deployment-optimizer-5ff457c9cc-pcb2n""}","{pod=""deployment-ricplt-a1mediator-76c7f6dcb4-zg85q""}","{pod=""deployment-ricplt-a1mediator-78fbf479cc-l25xt""}","{pod=""deployment-ricplt-a1mediator-79f4db9784-nn8cm""}","{pod=""deployment-ricplt-alarmmanager-7c49487bcd-5jb27""}","{pod=""deployment-ricplt-alarmmanager-8645bb7fd5-jcg9l""}","{pod=""deployment-ricplt-alarmmanager-866b4bf58b-xtdqd""}","{pod=""deployment-ricplt-appmgr-5549c4bd8c-9l9l4""}","{pod=""deployment-ricplt-appmgr-64f57d9f7b-slxr5""}","{pod=""deployment-ricplt-appmgr-85d8dc4cfb-m896q""}","{pod=""deployment-ricplt-e2mgr-7474d7996f-c8lgd""}","{pod=""deployment-ricplt-e2mgr-8b6bdc696-jqsjq""}","{pod=""deployment-ricplt-e2mgr-b5584d8d5-g59k5""}","{pod=""deployment-ricplt-e2term-opt-e2term-node2-alpha-67db65dd8bbph6s""}","{pod=""deployment-ricplt-e2term-opt-e2term-node2-alpha-67db65dd8bwjmdl""}","{pod=""deployment-ricplt-e2term-opt-e2term-node3-alpha-759647dfbffcdtz""}","{pod=""deployment-ricplt-e2term-opt-e2term-node3-alpha-759647dfbfgs4ql""}","{pod=""deployment-ricplt-e2term-opt-e2term-node4-alpha-84ffb664f6nf4sr""}","{pod=""deployment-ricplt-e2term-opt-e2term-node4-alpha-84ffb664f6vqczl""}","{pod=""deployment-ricplt-e2term-opt-e2term-node5-alpha-6c9555699-gxd7g""}","{pod=""deployment-ricplt-e2term-opt-e2term-node5-alpha-6c9555699-s68x9""}","{pod=""deployment-ricplt-o1mediator-7f574b7d5f-dwvrp""}","{pod=""deployment-ricplt-o1mediator-c7bc47bb4-9tkmq""}","{pod=""deployment-ricplt-rtmgr-5c77cff858-zv8f9""}","{pod=""deployment-ricplt-rtmgr-fb5798778-hhlh8""}","{pod=""deployment-ricplt-submgr-5bdcb49d87-p9zgz""}","{pod=""deployment-ricplt-submgr-7675dbfd8b-mcf9w""}","{pod=""deployment-ricplt-submgr-bb874c9db-76xz5""}","{pod=""deployment-ricplt-vespamgr-555b7585d9-6sjqh""}","{pod=""deployment-ricplt-vespamgr-64fdb8d58d-wsk2c""}","{pod=""deployment-tiller-ricxapp-6ff54cb9c-vw7f9""}","{pod=""node-exporter-prometheus-node-exporter-gcskn""}","{pod=""node-exporter-prometheus-node-exporter-jsm7h""}","{pod=""node-exporter-prometheus-node-exporter-mp29z""}","{pod=""node-exporter-prometheus-node-exporter-tnfq8""}","{pod=""node-exporter-prometheus-node-exporter-wmpr2""}","{pod=""opt1-e2sim-node2-e2sim-helm-5d65dfdc74-c7n86""}","{pod=""opt1-e2sim-node3-e2sim-helm-687bf848b4-fxj7k""}","{pod=""opt1-e2sim-node4-e2sim-helm-785d755b9d-dfhth""}","{pod=""opt1-e2sim-node5-e2sim-helm-6666df6d44-7df5c""}","{pod=""opt2-e2sim-node2-e2sim-helm-d5974c75b-9fd4m""}","{pod=""opt2-e2sim-node3-e2sim-helm-7b87749554-tf9mx""}","{pod=""opt2-e2sim-node4-e2sim-helm-654f5cf45b-dpm25""}","{pod=""opt2-e2sim-node5-e2sim-helm-6fcf4959c6-9qvmr""}","{pod=""r4-infrastructure-kong-57684789c7-b9kpf""}","{pod=""r4-infrastructure-prometheus-alertmanager-6d6d49b774-v8sc4""}","{pod=""r4-infrastructure-prometheus-server-5b6c9fd9c4-5nljn""}","{pod=""ricxapp-opt1-xapp1-node2-e22-7577b49cd-2x6tk""}","{pod=""ricxapp-opt1-xapp1-node3-e23-7b8f9478f8-pgdh6""}","{pod=""ricxapp-opt1-xapp1-node4-e24-fd79d569d-rmfdr""}","{pod=""ricxapp-opt1-xapp1-node5-e25-594f44cd4b-nt4ml""}","{pod=""ricxapp-opt2-xapp1-node2-e22-6b65dcfcf4-mdcpq""}","{pod=""ricxapp-opt2-xapp1-node3-e23-5f4c8f6c58-rg28w""}","{pod=""ricxapp-opt2-xapp1-node4-e24-54b869bc8-rdkjf""}","{pod=""ricxapp-opt2-xapp1-node5-e25-56dbfdffbb-pxjcw""}","{pod=""statefulset-ricplt-dbaas-server-0""}"
2022-11-08 00:32:52,50864128.0,37732352.0,35373056.0,37982208.0,33955840.0,135323648.0,269967360.0,403324928.0,415203328.0,,,92549120.0,,30515200.0,,57479168.0,,,,24625152.0,,54329344.0,,43778048.0,,43622400.0,,,43982848.0,82206720.0,,,35315712.0,36151296.0,,,,48820224.0,17784832.0,41099264.0,32632832.0,31678464.0,31961088.0,49954816.0,5070848.0,4984832.0,5398528.0,4898816.0,,,,,1167572992.0,53288960.0,3322978304.0,29569024.0,30105600.0,29396992.0,30371840.0,,,,,14635008.0
2022-11-08 00:32:53,50864128.0,37732352.0,35373056.0,37982208.0,33955840.0,135323648.0,269967360.0,403324928.0,415203328.0,,,92549120.0,,30515200.0,,57479168.0,,,,24694784.0,,54345728.0,,43778048.0,,43622400.0,,,43982848.0,82206720.0,,,35319808.0,36147200.0,,,,48820224.0,17784832.0,41099264.0,32632832.0,31678464.0,33783808.0,49954816.0,5193728.0,4984832.0,5398528.0,4898816.0,,,,,1167572992.0,53288960.0,3324092416.0,29569024.0,30105600.0,29396992.0,30429184.0,,,,,14635008.0
2022-11-08 00:32:54,50864128.0,37732352.0,35131392.0,37982208.0,33955840.0,135323648.0,269967360.0,403324928.0,415203328.0,,,92549120.0,,30515200.0,,57507840.0,,,,24694784.0,,54345728.0,,43778048.0,,43622400.0,,,43982848.0,82206720.0,,,35319808.0,36147200.0,,,,48881664.0,17784832.0,41099264.0,32632832.0,31678464.0,33783808.0,49954816.0,5226496.0,4984832.0,5398528.0,4898816.0,,,,,1167572992.0,53288960.0,3324092416.0,29569024.0,30105600.0,29396992.0,30429184.0,,,,,14635008.0
2022-11-08 00:32:55,50864128.0,36388864.0,35131392.0,37982208.0,33955840.0,,269967360.0,403292160.0,415203328.0,,,92549120.0,,30515200.0,,57507840.0,,,,24694784.0,,54345728.0,,43778048.0,,43622400.0,,,43982848.0,82231296.0,,,35364864.0,36143104.0,,,,48881664.0,17784832.0,41099264.0,32632832.0,31678464.0,33783808.0,52289536.0,5226496.0,4984832.0,5398528.0,4931584.0,,,,,1167572992.0,53288960.0,3324092416.0,29569024.0,30105600.0,29396992.0,30429184.0,,,,,14635008.0
2022-11-08 00:32:56,50864128.0,36388864.0,35131392.0,36364288.0,33955840.0,,269967360.0,403292160.0,415203328.0,,,92549120.0,,30515200.0,,57507840.0,,,,24694784.0,,54345728.0,,43778048.0,,43622400.0,,,43982848.0,82231296.0,,,35364864.0,36143104.0,,,,48881664.0,17784832.0,41099264.0,32632832.0,31207424.0,33783808.0,55427072.0,5226496.0,4984832.0,5423104.0,4931584.0,,,,,1167572992.0,53288960.0,3324092416.0,29478912.0,30105600.0,29396992.0,30429184.0,,,,,14635008.0
2022-11-08 00:32:57,50864128.0,36388864.0,35131392.0,36364288.0,33955840.0,,269967360.0,403292160.0,415203328.0,,,92549120.0,,30515200.0,,57507840.0,,,,24694784.0,,54345728.0,,43778048.0,,43622400.0,,,43982848.0,82231296.0,,,35364864.0,36143104.0,,,,48881664.0,17784832.0,41099264.0,32632832.0,31207424.0,33783808.0,55427072.0,5226496.0,4984832.0,5423104.0,4964352.0,,,,,1167572992.0,53288960.0,3324092416.0,29478912.0,30105600.0,29396992.0,30429184.0,,,,,14635008.0
2022-11-08 00:32:58,50651136.0,36388864.0,35131392.0,36364288.0,33955840.0,,269967360.0,403292160.0,415203328.0,,,92577792.0,,30515200.0,,57507840.0,,,,24694784.0,,54345728.0,,43778048.0,,43622400.0,,,43982848.0,82231296.0,,,35364864.0,36143104.0,,,,48881664.0,17784832.0,41099264.0,32632832.0,31207424.0,33783808.0,55427072.0,5226496.0,5029888.0,5423104.0,4964352.0,,,,,1167572992.0,53288960.0,3324092416.0,29478912.0,30105600.0,29396992.0,30429184.0,,,,,14626816.0
2022-11-08 00:32:59,50651136.0,36388864.0,35131392.0,36364288.0,33955840.0,,269963264.0,403247104.0,415203328.0,,,92577792.0,,30515200.0,,57475072.0,,,,24694784.0,,54345728.0,,43778048.0,,43622400.0,,,43982848.0,82255872.0,,,35364864.0,36143104.0,,,,48881664.0,17784832.0,41840640.0,32632832.0,31207424.0,33783808.0,55427072.0,5226496.0,5029888.0,5423104.0,4964352.0,,,,,1167548416.0,53288960.0,3324092416.0,29478912.0,30105600.0,29396992.0,30429184.0,,,,,14626816.0
2022-11-08 00:33:00,50388992.0,36388864.0,35131392.0,36364288.0,33955840.0,,269959168.0,403247104.0,415203328.0,,,92577792.0,,30515200.0,,57475072.0,,,,24694784.0,,54345728.0,,43778048.0,,43622400.0,,,43982848.0,82255872.0,,,35364864.0,36143104.0,,,,48881664.0,17784832.0,41840640.0,32632832.0,31207424.0,33783808.0,55427072.0,5226496.0,5029888.0,5423104.0,4964352.0,,,,,1167548416.0,53288960.0,3324092416.0,29478912.0,30105600.0,29396992.0,30429184.0,,,,,14626816.0
2022-11-08 00:33:01,50388992.0,34746368.0,35131392.0,35536896.0,33955840.0,,269959168.0,403247104.0,415203328.0,,,92577792.0,,30515200.0,,57475072.0,,,,24694784.0,,54345728.0,,43778048.0,,43622400.0,,,43982848.0,82255872.0,,,35364864.0,36143104.0,,,,49037312.0,17784832.0,41840640.0,32632832.0,31207424.0,33783808.0,55427072.0,5226496.0,5029888.0,5423104.0,4964352.0,,,,,1167548416.0,53288960.0,3324092416.0,29478912.0,30031872.0,29396992.0,30429184.0,,,,,14626816.0
2022-11-08 00:33:02,50388992.0,34746368.0,35131392.0,35536896.0,33955840.0,,269959168.0,403247104.0,415203328.0,,,92577792.0,,30515200.0,,57475072.0,,,,24694784.0,,54345728.0,,43778048.0,,43622400.0,,,43982848.0,82255872.0,,,35364864.0,36143104.0,,,,49037312.0,17784832.0,41840640.0,32632832.0,31207424.0,33746944.0,55427072.0,5226496.0,5029888.0,5423104.0,4964352.0,,,,,1167548416.0,53288960.0,3324092416.0,29478912.0,30216192.0,29396992.0,30429184.0,,,,,14626816.0
2022-11-08 00:33:03,50388992.0,34746368.0,35639296.0,35536896.0,33955840.0,,269959168.0,403247104.0,415203328.0,,,92471296.0,,30515200.0,,57475072.0,,,,24694784.0,,54345728.0,,43778048.0,,43622400.0,,,43982848.0,82255872.0,,,35364864.0,36143104.0,,,,49037312.0,17784832.0,43065344.0,32632832.0,31207424.0,33746944.0,55427072.0,5226496.0,4976640.0,5423104.0,4964352.0,,,,,1167548416.0,53288960.0,3324092416.0,29528064.0,30216192.0,29396992.0,30429184.0,,,,,14626816.0
2022-11-08 00:33:04,50388992.0,34746368.0,35639296.0,35536896.0,33955840.0,,269959168.0,403247104.0,415203328.0,,,92471296.0,,30515200.0,,57475072.0,,,,24694784.0,,54349824.0,,43778048.0,,43622400.0,,,43982848.0,82255872.0,,,35364864.0,36143104.0,,,,49037312.0,17784832.0,43065344.0,32632832.0,30355456.0,33746944.0,55427072.0,5226496.0,4976640.0,5423104.0,4964352.0,,,,,1167548416.0,53288960.0,3324092416.0,29528064.0,30216192.0,29491200.0,30429184.0,,,,,14626816.0
2022-11-08 00:33:05,50388992.0,34746368.0,35639296.0,35536896.0,33955840.0,,269959168.0,403247104.0,415203328.0,,,92471296.0,,30515200.0,,57470976.0,,,,24805376.0,,54353920.0,,43778048.0,,43622400.0,,,43982848.0,82255872.0,,,35364864.0,36143104.0,,,,49037312.0,17784832.0,43065344.0,32612352.0,30355456.0,33746944.0,55427072.0,5226496.0,4976640.0,5369856.0,4964352.0,,,,,1167548416.0,53288960.0,3323797504.0,29528064.0,30216192.0,29491200.0,30429184.0,,,,,14626816.0
2022-11-08 00:33:06,50388992.0,34746368.0,35639296.0,35536896.0,33955840.0,,269959168.0,403234816.0,415203328.0,,,92471296.0,,30515200.0,,57470976.0,,,,24805376.0,,54353920.0,,43778048.0,,43622400.0,,,43982848.0,82255872.0,,,35364864.0,36143104.0,,,,49090560.0,17784832.0,43065344.0,32612352.0,30355456.0,33746944.0,55427072.0,5226496.0,4976640.0,5369856.0,4984832.0,,,,,1167548416.0,53288960.0,3323797504.0,29528064.0,30216192.0,29491200.0,30429184.0,,,,,14626816.0
2022-11-08 00:33:07,50388992.0,34746368.0,35639296.0,35536896.0,33955840.0,,269959168.0,403234816.0,415203328.0,,,92471296.0,,30515200.0,,57470976.0,,,,24805376.0,,54353920.0,,43778048.0,,43622400.0,,,43982848.0,82255872.0,,,35364864.0,36143104.0,,,,49090560.0,17784832.0,43065344.0,32612352.0,30355456.0,33439744.0,55427072.0,5226496.0,4976640.0,5369856.0,4984832.0,,,,,1167548416.0,53288960.0,3323797504.0,29528064.0,30216192.0,29491200.0,30474240.0,,,,,14626816.0
2022-11-08 00:33:08,50388992.0,35270656.0,35639296.0,35536896.0,34263040.0,,269959168.0,403234816.0,415203328.0,,,92471296.0,,30515200.0,,57470976.0,,,,24805376.0,,54353920.0,,43778048.0,,43622400.0,,,43982848.0,82255872.0,,,35364864.0,36143104.0,,,,49090560.0,17784832.0,43065344.0,30670848.0,30355456.0,33439744.0,55427072.0,5259264.0,4976640.0,5369856.0,4984832.0,,,,,1167548416.0,53288960.0,3323797504.0,29564928.0,30216192.0,29491200.0,30535680.0,,,,,14626816.0
2022-11-08 00:33:09,50388992.0,35270656.0,35639296.0,35536896.0,34492416.0,,269959168.0,403234816.0,415203328.0,,,92471296.0,,30515200.0,,57470976.0,,,,24915968.0,,54353920.0,,43778048.0,,43622400.0,,,43986944.0,82255872.0,,,35364864.0,36143104.0,,,,49090560.0,17784832.0,42844160.0,30670848.0,30355456.0,33439744.0,55427072.0,5259264.0,4976640.0,5369856.0,5017600.0,,,,,1167548416.0,53288960.0,3323797504.0,29564928.0,30216192.0,29491200.0,30535680.0,,,,,14626816.0
2022-11-08 00:33:10,50388992.0,35270656.0,35639296.0,35536896.0,34492416.0,,269959168.0,403234816.0,415203328.0,,,92471296.0,,30515200.0,,57470976.0,,,,24915968.0,,54353920.0,,43778048.0,,43622400.0,,,43991040.0,82255872.0,,,35364864.0,36143104.0,,,,49090560.0,17784832.0,42844160.0,30670848.0,30355456.0,33439744.0,55427072.0,5259264.0,4976640.0,5369856.0,5017600.0,,,,,1167548416.0,53288960.0,3323797504.0,29564928.0,30216192.0,29491200.0,30535680.0,,,,,14626816.0
2022-11-08 00:33:11,50388992.0,35270656.0,35639296.0,35536896.0,34492416.0,,269959168.0,403234816.0,415203328.0,,,92471296.0,,30515200.0,,57470976.0,,,,24915968.0,,54353920.0,,43778048.0,,43622400.0,,,43991040.0,82255872.0,,,35831808.0,36155392.0,,,,49090560.0,17784832.0,42844160.0,30670848.0,30355456.0,33439744.0,55427072.0,5259264.0,4976640.0,5369856.0,5017600.0,,,,,1167548416.0,53288960.0,3323797504.0,29564928.0,30216192.0,29491200.0,30535680.0,,,,,14626816.0
2022-11-08 00:33:12,50388992.0,35270656.0,35639296.0,35536896.0,34492416.0,,269959168.0,403234816.0,415203328.0,,,92471296.0,,30531584.0,,57470976.0,,,,24915968.0,,54353920.0,,43778048.0,,43630592.0,,,43991040.0,82255872.0,,,36339712.0,36155392.0,,,,49090560.0,17784832.0,42844160.0,30670848.0,30355456.0,33439744.0,55427072.0,5218304.0,4976640.0,5369856.0,5017600.0,,,,,1167548416.0,53288960.0,3323797504.0,29564928.0,30216192.0,29491200.0,30535680.0,,,,,14626816.0
2022-11-08 00:33:13,50388992.0,35270656.0,36061184.0,36646912.0,34492416.0,,269959168.0,403234816.0,415203328.0,,,92471296.0,,30531584.0,,57470976.0,,,,24915968.0,,54353920.0,,43778048.0,,43630592.0,,,43991040.0,82255872.0,,,36339712.0,36155392.0,,,,49090560.0,17784832.0,42844160.0,30670848.0,30355456.0,30982144.0,55427072.0,5218304.0,4976640.0,5410816.0,5017600.0,,,,,1167548416.0,53288960.0,3323822080.0,29564928.0,30126080.0,29491200.0,30535680.0,,,,,14626816.0
2022-11-08 00:33:14,50388992.0,35270656.0,36061184.0,36646912.0,34492416.0,,269959168.0,403234816.0,414162944.0,,,92512256.0,,30531584.0,,57470976.0,,,,24915968.0,,54353920.0,,43778048.0,,43630592.0,,,43991040.0,82186240.0,,,36339712.0,36167680.0,,,,48697344.0,17784832.0,42844160.0,30670848.0,31334400.0,30982144.0,50520064.0,5218304.0,4976640.0,5410816.0,5017600.0,,,,,1167548416.0,53288960.0,3323822080.0,29564928.0,30126080.0,29523968.0,30535680.0,,,,,14626816.0
2022-11-08 00:33:15,51019776.0,35270656.0,36061184.0,36646912.0,34492416.0,,269959168.0,403234816.0,206561280.0,,,92536832.0,,30531584.0,,57470976.0,,,,24915968.0,,54353920.0,,43778048.0,,43630592.0,,,43991040.0,82186240.0,,,36339712.0,36167680.0,,,,48697344.0,17784832.0,42188800.0,30670848.0,32587776.0,30982144.0,50520064.0,5218304.0,4976640.0,5410816.0,5017600.0,,,,,1167548416.0,53288960.0,3323822080.0,29564928.0,30126080.0,29523968.0,30535680.0,,,,,14626816.0
2022-11-08 00:33:16,51019776.0,35270656.0,36061184.0,36646912.0,34492416.0,,269959168.0,403234816.0,206561280.0,,,92536832.0,,30531584.0,,57470976.0,,,,24915968.0,,54353920.0,,43778048.0,,43630592.0,,,43991040.0,82186240.0,,,36339712.0,36167680.0,,,,48697344.0,17784832.0,42188800.0,30670848.0,32587776.0,30982144.0,46743552.0,5218304.0,4976640.0,5410816.0,5017600.0,,,,,1167548416.0,53288960.0,3323822080.0,29564928.0,30126080.0,29523968.0,30535680.0,,,,,14626816.0
2022-11-08 00:33:17,51019776.0,35270656.0,36061184.0,36646912.0,34492416.0,,269955072.0,403234816.0,206561280.0,,,92536832.0,,30531584.0,,57470976.0,,,,24915968.0,,54353920.0,,43778048.0,,43651072.0,,,43991040.0,82104320.0,,,36339712.0,36167680.0,,,,48697344.0,17784832.0,42188800.0,30670848.0,32587776.0,30982144.0,46743552.0,5218304.0,5021696.0,5410816.0,5017600.0,,,,,1167548416.0,53288960.0,3323822080.0,29564928.0,30126080.0,29523968.0,30535680.0,,,,,14626816.0
2022-11-08 00:33:18,51453952.0,37498880.0,36061184.0,36646912.0,34492416.0,,269955072.0,403234816.0,206561280.0,,,92536832.0,,30642176.0,,57470976.0,,,,24915968.0,,54353920.0,,43778048.0,,43651072.0,,,43991040.0,82104320.0,,,36339712.0,36167680.0,,,,48697344.0,17784832.0,42188800.0,30670848.0,32587776.0,30982144.0,46743552.0,5218304.0,5021696.0,5410816.0,5017600.0,,,,,1167544320.0,53288960.0,3324153856.0,29564928.0,30126080.0,29523968.0,30572544.0,,,,,14647296.0
2022-11-08 00:33:19,51453952.0,37498880.0,36061184.0,36646912.0,34492416.0,,269955072.0,403234816.0,,,,92536832.0,,30642176.0,,57470976.0,,,,24915968.0,,54353920.0,,43778048.0,,43651072.0,,,43991040.0,82104320.0,,,36339712.0,36167680.0,,,,48697344.0,17784832.0,42188800.0,30670848.0,32587776.0,30982144.0,46743552.0,5218304.0,5021696.0,5410816.0,5017600.0,,,,,1167544320.0,53288960.0,3324153856.0,29601792.0,30183424.0,29523968.0,30736384.0,,,,,14647296.0
2022-11-08 00:33:20,51453952.0,37498880.0,36061184.0,36646912.0,32071680.0,,269955072.0,403234816.0,,,,92536832.0,,30642176.0,,57470976.0,,,,24915968.0,,54353920.0,,43778048.0,,43651072.0,,,43991040.0,82104320.0,,,36339712.0,36167680.0,,,,48697344.0,17784832.0,42188800.0,30670848.0,32587776.0,30982144.0,46743552.0,5218304.0,5021696.0,5410816.0,5017600.0,,,,,1167544320.0,53288960.0,3324153856.0,29790208.0,30183424.0,29581312.0,30736384.0,,,,,14647296.0
2022-11-08 00:33:21,51453952.0,36696064.0,36061184.0,37609472.0,32071680.0,,269955072.0,403234816.0,,,,92536832.0,,30642176.0,,57470976.0,,,,24915968.0,,54353920.0,,43778048.0,,43651072.0,,,43991040.0,82104320.0,,,36339712.0,36167680.0,,,,48697344.0,17784832.0,42188800.0,28590080.0,32587776.0,30982144.0,46743552.0,5218304.0,5021696.0,5447680.0,5017600.0,,,,,1167544320.0,53288960.0,3324153856.0,29790208.0,30183424.0,29581312.0,30736384.0,,,,,14647296.0
2022-11-08 00:33:22,51453952.0,36696064.0,37355520.0,37609472.0,32071680.0,,269955072.0,403222528.0,,,,92536832.0,,30642176.0,,57466880.0,,,,24915968.0,,54353920.0,,43778048.0,,43651072.0,,,43991040.0,82104320.0,,,36388864.0,36167680.0,,,,48697344.0,17784832.0,42188800.0,28590080.0,32587776.0,30982144.0,46743552.0,5218304.0,5021696.0,5447680.0,5017600.0,,,,,1167544320.0,53288960.0,3324153856.0,29790208.0,30183424.0,29581312.0,30736384.0,,,,,14647296.0
2022-11-08 00:33:23,51453952.0,36696064.0,37355520.0,37609472.0,32071680.0,,269955072.0,403222528.0,,,,92536832.0,,30642176.0,,57466880.0,,,,24915968.0,,54353920.0,,43778048.0,,43651072.0,,,43991040.0,82104320.0,,,36388864.0,36167680.0,,,,48697344.0,17784832.0,42188800.0,28590080.0,32587776.0,30982144.0,46743552.0,5251072.0,5066752.0,5447680.0,5017600.0,,,,,1167544320.0,53288960.0,3324153856.0,29790208.0,30183424.0,29581312.0,30736384.0,,,,,14647296.0
2022-11-08 00:33:24,51453952.0,36696064.0,37355520.0,37609472.0,32071680.0,,269955072.0,403202048.0,,,,92536832.0,,30642176.0,,57466880.0,,,,24915968.0,,54353920.0,,43778048.0,,43651072.0,,,43991040.0,82104320.0,,,36388864.0,36167680.0,,,,48697344.0,17784832.0,42188800.0,28590080.0,32587776.0,32829440.0,49889280.0,5251072.0,5066752.0,5447680.0,5017600.0,,,,,1167544320.0,53288960.0,3324153856.0,29790208.0,30183424.0,29581312.0,30736384.0,,,,,14647296.0
2022-11-08 00:33:25,51453952.0,36696064.0,37511168.0,37642240.0,32071680.0,,269955072.0,403202048.0,,,,92561408.0,,30642176.0,,57466880.0,,,,24915968.0,,54353920.0,,43778048.0,,43651072.0,,,43991040.0,82104320.0,,,36388864.0,36167680.0,,,,48324608.0,17784832.0,42188800.0,28590080.0,32587776.0,32829440.0,49889280.0,5251072.0,5066752.0,5447680.0,5095424.0,,,,,1167544320.0,53288960.0,3324153856.0,29790208.0,30183424.0,29614080.0,30736384.0,,,,,14647296.0
2022-11-08 00:33:26,51453952.0,36696064.0,37511168.0,37642240.0,32071680.0,,269955072.0,403202048.0,,,,92561408.0,,30642176.0,,57466880.0,,,,24915968.0,,54353920.0,,43778048.0,,43651072.0,,,43991040.0,82104320.0,,,36388864.0,36167680.0,,,,48324608.0,17784832.0,42188800.0,31330304.0,32587776.0,31854592.0,49889280.0,5251072.0,5066752.0,5447680.0,5095424.0,,,,,1167544320.0,53288960.0,3324153856.0,29790208.0,30183424.0,29614080.0,30736384.0,,,,,14647296.0
2022-11-08 00:33:27,51453952.0,36696064.0,37511168.0,37642240.0,32071680.0,,269955072.0,403202048.0,,,,92561408.0,,30642176.0,,57466880.0,,,,24915968.0,,54353920.0,,43778048.0,,43651072.0,,,43991040.0,82104320.0,,,36388864.0,36167680.0,,,,48324608.0,17784832.0,42188800.0,31330304.0,30523392.0,31854592.0,52867072.0,5251072.0,5066752.0,5447680.0,5095424.0,,,,,1167544320.0,53288960.0,3324153856.0,29790208.0,30183424.0,29614080.0,30736384.0,,,,,14647296.0
2022-11-08 00:33:28,51453952.0,36696064.0,37511168.0,37642240.0,32071680.0,,269991936.0,403202048.0,,,,92561408.0,,30642176.0,,57466880.0,,,,24915968.0,,54353920.0,,43778048.0,,43728896.0,,,43991040.0,82104320.0,,,36388864.0,36167680.0,,,,48422912.0,17784832.0,42188800.0,31330304.0,30523392.0,31854592.0,52867072.0,5251072.0,5066752.0,5447680.0,5095424.0,,,,,1167536128.0,53288960.0,3324153856.0,29790208.0,30183424.0,29614080.0,30736384.0,,,,,14647296.0
2022-11-08 00:33:29,51453952.0,36696064.0,37511168.0,37642240.0,32071680.0,,269991936.0,403202048.0,,,,92094464.0,,30642176.0,,57417728.0,,,,24915968.0,,54353920.0,,43778048.0,,43728896.0,,,43991040.0,82104320.0,,,36388864.0,36159488.0,,,,48422912.0,17784832.0,42274816.0,31330304.0,30523392.0,31854592.0,52867072.0,5251072.0,5066752.0,5484544.0,5095424.0,,,,,1167536128.0,53288960.0,3324153856.0,29790208.0,30183424.0,29614080.0,30736384.0,,,,,14647296.0
2022-11-08 00:33:30,51429376.0,36696064.0,37511168.0,37642240.0,32071680.0,,269991936.0,403202048.0,,,,92094464.0,,30642176.0,,57417728.0,,,,24915968.0,,54358016.0,,43778048.0,,43728896.0,,,43991040.0,82059264.0,,,36438016.0,36159488.0,,,,48422912.0,17784832.0,42274816.0,31330304.0,30523392.0,31854592.0,52867072.0,5251072.0,5066752.0,5484544.0,5095424.0,,,,,1167536128.0,53288960.0,3324002304.0,29790208.0,30183424.0,29614080.0,30736384.0,,,,,14647296.0
2022-11-08 00:33:31,51429376.0,36696064.0,37511168.0,37642240.0,32071680.0,,270024704.0,403202048.0,,,,92094464.0,,30736384.0,,57417728.0,,,,24915968.0,,54358016.0,,43778048.0,,43728896.0,,,43995136.0,82059264.0,,,36438016.0,36159488.0,,,,48422912.0,17784832.0,42274816.0,31330304.0,30523392.0,31854592.0,52867072.0,5251072.0,5066752.0,5484544.0,5095424.0,,,,,1167532032.0,53288960.0,3324002304.0,29827072.0,30183424.0,29614080.0,30781440.0,,,,,14684160.0
2022-11-08 00:33:32,53092352.0,36696064.0,37511168.0,37642240.0,32071680.0,,270024704.0,403202048.0,,,,92094464.0,,30736384.0,,57417728.0,,,,24915968.0,,54358016.0,,43778048.0,,43728896.0,,,43995136.0,82059264.0,,,36438016.0,36159488.0,,,,48422912.0,17784832.0,42274816.0,31330304.0,30523392.0,31854592.0,52867072.0,5296128.0,5066752.0,5484544.0,5095424.0,,,,,1167532032.0,53288960.0,3324002304.0,29827072.0,30183424.0,29614080.0,30781440.0,,,,,14684160.0
2022-11-08 00:33:33,53092352.0,36696064.0,37511168.0,37642240.0,32071680.0,,270024704.0,403202048.0,,,,92094464.0,,30736384.0,,57417728.0,,,,24915968.0,,54358016.0,,43778048.0,,43728896.0,,,43995136.0,82059264.0,,,36438016.0,36151296.0,,,,48422912.0,17784832.0,42274816.0,31330304.0,30523392.0,31854592.0,52867072.0,5296128.0,5066752.0,5484544.0,5095424.0,,,,,1167532032.0,53288960.0,3324612608.0,29827072.0,30248960.0,29650944.0,30781440.0,,,,,14725120.0
2022-11-08 00:33:34,53092352.0,38686720.0,37511168.0,37642240.0,33775616.0,,270024704.0,403181568.0,,,,92094464.0,,30736384.0,,57417728.0,,,,24915968.0,,54358016.0,,43778048.0,,43728896.0,,,43995136.0,82059264.0,,,36438016.0,36151296.0,,,,48422912.0,17784832.0,42274816.0,33587200.0,30523392.0,32931840.0,52867072.0,5296128.0,5066752.0,5484544.0,5095424.0,,,,,1167532032.0,53288960.0,3324612608.0,29827072.0,30298112.0,29650944.0,30703616.0,,,,,14725120.0
